elapsed	bytes	Mbits/s			Total time: 1.065 s, Requests per second: 938.97
0.019	8239	3.31
0.003	8239	20.95
0.002	8239	31.43
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.004	8239	15.71
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.007	8239	8.98
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.008	8239	7.86
0.002	8239	31.43
0.004	8239	15.71
0.001	8239	62.86
0.001	8239	62.86
0.012	8239	5.24
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.003	8239	20.95
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.029	8239	2.17
0.003	8239	20.95
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.005	8239	12.57
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.004	8239	15.71
0.003	8239	20.95
0.001	8239	62.86
0.003	8239	20.95
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.005	8239	12.57
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.003	8239	20.95
0.003	8239	20.95
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.003	8239	20.95
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.002	8239	31.43
0.003	8239	20.95
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.016	8239	3.93
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.004	8239	15.71
0.001	8239	62.86
0.007	8239	8.98
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.004	8239	15.71
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.005	8239	12.57
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.002	8239	31.43
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
0.001	8239	62.86
